developerCountry,countryCode,userRatingCount,primaryGenreName,hasTermsOfServiceLinkRating,isCorporateEmailScore,appAge,averageUserRating,appDescriptionBrandSafetyRating,coppaRisk,minDownloads,maxDownloads,deviceType_GLOBAL,deviceType_connected-tv/ott,deviceType_smartphone,deviceType_tablet,deviceType_undetermined,isCorporateEmail_missing
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,-1,0.0,50.06666667,0.0,1,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Travel,-1,-1.0,14.8,0.0,3,False,,,True,False,False,False,False,1
REPUBLIC OF KOREA,GLOBAL,11,Games,0,99.0,45.2,4.0,1,True,,,False,False,True,False,False,0
VIET NAM,YE,56420,Tools,1,0.0,52.36666667,4.0,2,False,1000000.0,5000000.0,False,False,True,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,21,Art & Design,-1,0.0,1.6,4.0,1,False,10000.0,50000.0,False,False,True,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Communication,-1,0.0,59.66666667,0.0,1,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,-1,99.0,45.4,0.0,1,False,10.0,50.0,True,False,False,False,False,0
LITHUANIA,GLOBAL,0,Entertainment,1,99.0,59.0,0.0,1,False,100.0,500.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,6,Food & Drink,-1,99.0,97.4,2.0,1,False,500.0,1000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,-1,99.0,53.76666667,0.0,2,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,-1,-1.0,92.86666667,0.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,-1,0.0,49.73333333,0.0,1,False,500.0,1000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,14,Music & Audio,-1,0.0,72.7,4.0,2,False,5000.0,10000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,68,Games,-1,0.0,22.33333333,4.0,3,False,10000.0,50000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,9,Games,-1,0.0,22.96666667,3.0,1,True,5000.0,10000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,1,99.0,80.43333333,0.0,1,False,50.0,100.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,25,Productivity,-1,99.0,64.53333333,4.0,1,False,5000.0,10000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,76,Food & Drink,-1,99.0,63.2,3.0,1,False,10000.0,50000.0,True,False,False,False,False,0
INDIA,GLOBAL,8,Shopping,-1,0.0,62.4,5.0,1,False,50.0,100.0,True,False,False,False,False,0
UNITED ARAB EMIRATES,MY,8189,Games,1,0.0,81.3,3.0,3,False,5000000.0,10000000.0,False,False,True,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,12,Lifestyle,-1,0.0,87.03333333,4.0,1,False,1000.0,5000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,-1,0.0,51.06666667,0.0,1,True,500.0,1000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Travel,-1,-1.0,67.06666667,0.0,3,False,,,True,False,False,False,False,1
UNITED KINGDOM,GLOBAL,0,Education,-1,0.0,143.3666667,0.0,1,False,1.0,5.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,-1,0.0,24.86666667,0.0,3,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Social Networking,-1,-1.0,52.53333333,0.0,1,False,,,True,False,False,False,False,1
INDIA,GLOBAL,536,Tools,1,0.0,77.6,4.0,1,False,100000.0,500000.0,False,False,True,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,-1,-1.0,37.7,0.0,1,False,,,True,False,False,False,False,1
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Games,-1,0.0,68.0,0.0,1,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,1,-1.0,21.8,0.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Travel,-1,-1.0,72.03333333,0.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,-1,0.0,5.966666667,0.0,3,False,,,True,False,False,False,False,0
UKRAINE,FR,8642,Entertainment,1,0.0,46.36666667,4.0,2,False,,,False,False,False,True,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,-1,99.0,24.26666667,0.0,1,False,1.0,5.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,-1,0.0,15.4,0.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,3,Utilities,-1,-1.0,17.1,5.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,-1,-1.0,68.03333333,0.0,3,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,PL,9309,Games,0,0.0,11.33333333,4.0,1,False,100000.0,500000.0,False,False,True,False,False,0
UNITED STATES,GLOBAL,7,Education,0,99.0,110.5666667,2.0,1,True,100.0,500.0,True,False,False,False,False,0
UNITED KINGDOM,GLOBAL,0,Food & Drink,-1,99.0,69.46666667,0.0,1,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,News,-1,0.0,73.83333333,0.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,News,-1,-1.0,21.16666667,0.0,3,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Finance,-1,99.0,9.9,0.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,-1,0.0,20.96666667,0.0,1,False,10.0,50.0,True,False,False,False,False,0
SWEDEN,KR,590800,Travel & Local,1,99.0,175.8333333,4.0,1,False,50000000.0,100000000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,313,Education,1,0.0,21.03333333,4.0,1,False,50000.0,100000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Communication,-1,99.0,3.2,0.0,1,False,50.0,100.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,1,99.0,98.23333333,0.0,1,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,-1,99.0,105.7333333,0.0,1,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,-1,99.0,95.46666667,0.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,BR,13,Games,1,0.0,22.56666667,3.0,1,False,10000.0,50000.0,False,False,True,False,False,0
CHINA,GLOBAL,0,Games,1,0.0,15.7,0.0,1,False,1000.0,5000.0,True,False,False,False,False,0
CHINA,GLOBAL,66,Games,-1,99.0,37.96666667,4.0,2,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,-1,0.0,39.53333333,0.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Books & Reference,1,0.0,70.86666667,2.0,1,False,1000.0,5000.0,True,False,False,False,False,0
HONG KONG,GLOBAL,33,Games,-1,99.0,38.8,3.0,3,False,1000.0,5000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,5,Utilities,-1,-1.0,84.96666667,1.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,-1,0.0,43.9,0.0,1,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Social,-1,0.0,58.9,0.0,1,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,APAC,0,Entertainment,-1,0.0,1.633333333,0.0,1,True,0.0,1.0,False,False,True,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,1,-1.0,104.9666667,0.0,1,False,,,True,False,False,False,False,1
CHINA,GLOBAL,118,Games,-1,0.0,57.63333333,3.0,1,False,10000.0,50000.0,False,False,True,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,26,Games,-1,99.0,56.7,4.0,1,False,1000.0,5000.0,True,False,False,False,False,0
UNITED ARAB EMIRATES,LATAM,14953,Games,0,99.0,46.06666667,4.0,1,True,,,False,False,False,True,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,16,Auto & Vehicles,-1,99.0,62.93333333,3.0,1,False,1000.0,5000.0,True,False,False,False,False,0
VIET NAM,GLOBAL,0,Health & Fitness,-1,0.0,69.5,0.0,2,False,1.0,5.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,0,0.0,95.13333333,0.0,1,False,1.0,5.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,318,Social,-1,0.0,28.03333333,4.0,1,False,50000.0,100000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,22,Video Players & Editors,-1,0.0,68.4,3.0,1,False,5000.0,10000.0,True,False,False,False,False,0
BELARUS,MX,29215,Games,1,99.0,41.0,4.0,3,False,5000000.0,10000000.0,False,False,True,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,AU,221,Games,1,99.0,4.033333333,4.0,2,False,100000.0,500000.0,False,False,True,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,-1,0.0,11.4,0.0,1,False,50.0,100.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,3,Health & Fitness,-1,99.0,103.0,2.0,3,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,-1,-1.0,96.56666667,0.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,-1,99.0,52.46666667,0.0,1,False,1000.0,5000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,0,-1.0,67.03333333,0.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,146,Finance,1,99.0,40.8,4.0,1,False,1000.0,5000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,LATAM,231,Games,0,0.0,7.066666667,4.0,1,False,50000.0,100000.0,False,False,True,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,-1,99.0,23.23333333,0.0,1,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,News,-1,99.0,56.8,0.0,2,False,,,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,PS,27483,Games,1,99.0,51.96666667,4.0,2,False,10000000.0,50000000.0,False,False,True,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,ZA,353686,Games,1,0.0,31.9,4.0,1,False,100000000.0,500000000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,-1,-1.0,9.766666667,0.0,3,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,14,Books & Reference,-1,0.0,65.83333333,4.0,1,False,1000.0,5000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,-1,0.0,48.93333333,0.0,1,False,10.0,50.0,True,False,False,False,False,0
UNITED KINGDOM,BR,20773,Games,0,99.0,16.5,4.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,7,Finance,-1,0.0,46.86666667,4.0,1,False,50.0,100.0,True,False,False,False,False,0
FRANCE,GLOBAL,1,Productivity,-1,99.0,27.9,0.0,1,False,,,True,False,False,False,False,0
JAPAN,GLOBAL,0,Games,-1,0.0,17.23333333,0.0,1,True,100.0,500.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,4,Health & Fitness,-1,99.0,51.16666667,0.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,BR,104,Tools,-1,0.0,2.2,3.0,1,False,10000.0,50000.0,True,False,False,False,False,0
INDIA,EMEA,5052,Games,1,0.0,39.1,3.0,2,False,1000000.0,5000000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,-1,0.0,4.566666667,0.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,62,Photography,-1,0.0,52.83333333,3.0,1,False,10000.0,50000.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Business,-1,99.0,82.26666667,0.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Travel & Local,-1,99.0,2.266666667,0.0,1,False,1.0,5.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Photo & Video,-1,0.0,63.13333333,0.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Games,-1,-1.0,90.36666667,0.0,1,True,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,-1,0.0,77.3,0.0,2,False,1000.0,5000.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,LATAM,25846,Health & Fitness,0,99.0,112.6333333,4.0,1,False,,,False,False,True,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Tools,-1,0.0,76.26666667,0.0,1,False,100.0,500.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,5,Games,-1,0.0,78.26666667,4.0,1,True,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Tools,-1,0.0,54.86666667,0.0,1,False,10.0,50.0,True,False,False,False,False,0
ITALY,GLOBAL,0,Lifestyle,-1,0.0,26.06666667,0.0,2,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,-1,-1.0,62.23333333,0.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,-1,99.0,8.133333333,0.0,1,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,0,99.0,48.43333333,0.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,-1,-1.0,116.8333333,0.0,2,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,104,Social,-1,0.0,74.76666667,3.0,2,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,11,Games,-1,-1.0,9.9,4.0,1,True,,,False,False,True,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Photography,-1,0.0,50.1,0.0,1,False,1000.0,5000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,2,Business,-1,-1.0,43.8,5.0,3,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Finance,-1,-1.0,8.766666667,0.0,3,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,ID,16,Games,1,99.0,3.133333333,3.0,1,False,50000.0,100000.0,False,False,True,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Business,-1,0.0,72.66666667,4.0,1,False,500.0,1000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,-1,0.0,38.6,0.0,1,False,500.0,1000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,EMEA,4307,Utilities,0,-1.0,155.5666667,4.0,3,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,10,Maps & Navigation,-1,0.0,10.5,4.0,1,False,500.0,1000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,-1,0.0,32.53333333,0.0,2,False,500.0,1000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,601,Music & Audio,-1,0.0,56.16666667,4.0,1,False,50000.0,100000.0,False,False,True,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Education,-1,0.0,77.76666667,0.0,1,False,500.0,1000.0,True,False,False,False,False,0
UNITED STATES,GLOBAL,1,Lifestyle,-1,99.0,73.53333333,5.0,1,False,,,True,False,False,False,False,0
SRI LANKA,GLOBAL,20,Social,-1,0.0,38.9,4.0,2,False,100.0,500.0,True,False,False,False,False,0
UNITED STATES,CA,22,Games,0,99.0,17.0,3.0,2,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,-1,0.0,65.2,0.0,1,False,50.0,100.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,LATAM,1628,Games,1,0.0,3.2,4.0,1,True,50000.0,100000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Books & Reference,-1,0.0,58.66666667,0.0,1,False,5.0,10.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Books & Reference,0,0.0,39.8,0.0,1,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,0,99.0,75.4,0.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,-1,0.0,16.4,0.0,1,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,EMEA,0,Lifestyle,-1,99.0,10.93333333,0.0,1,False,1.0,5.0,False,False,True,False,False,0
FRANCE,GLOBAL,0,Games,-1,0.0,93.23333333,0.0,1,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,50,Music & Audio,-1,0.0,60.06666667,4.0,1,False,5000.0,10000.0,True,False,False,False,False,0
REPUBLIC OF KOREA,UA,3741,Games,1,99.0,91.2,4.0,1,False,500000.0,1000000.0,False,False,True,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,25,Shopping,1,99.0,59.16666667,4.0,1,False,5000.0,10000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,-1,0.0,60.63333333,0.0,1,False,0.0,1.0,True,False,False,False,False,0
UNITED STATES,FR,351800,Social Networking,0,99.0,190.7333333,4.0,3,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,-1,-1.0,105.1,0.0,3,False,,,True,False,False,False,False,1
UNITED STATES,GLOBAL,0,Social,0,0.0,33.53333333,0.0,2,False,5.0,10.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,-1,-1.0,40.43333333,0.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Photo & Video,-1,-1.0,16.06666667,0.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,2,Education,-1,99.0,84.26666667,4.0,1,False,,,True,False,False,False,False,0
UNITED STATES,GLOBAL,3,Education,1,99.0,97.86666667,3.0,1,True,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,14,Music & Audio,-1,99.0,69.86666667,3.0,1,False,500.0,1000.0,True,False,False,False,False,0
GEORGIA,GLOBAL,1,Sports,1,99.0,178.1,0.0,3,False,,,True,False,False,False,False,0
CHINA,GLOBAL,35,Games,1,99.0,125.6,2.0,1,False,10000.0,50000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,1,99.0,32.96666667,0.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,-1,-1.0,80.2,0.0,3,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,-1,0.0,57.6,0.0,1,True,5.0,10.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,11,Travel & Local,-1,0.0,48.86666667,3.0,1,False,1000.0,5000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,-1,0.0,31.23333333,0.0,1,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,-1,99.0,81.3,0.0,1,False,50.0,100.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GT,1019158,Tools,1,99.0,37.36666667,4.0,1,False,100000000.0,500000000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Travel & Local,1,99.0,92.06666667,0.0,1,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,14,Games,-1,0.0,49.66666667,3.0,1,False,1000.0,5000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Entertainment,-1,99.0,64.56666667,5.0,3,False,,,True,False,False,False,False,0
ARMENIA,EMEA,1577,Games,1,99.0,19.96666667,3.0,1,False,100000.0,500000.0,False,False,True,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,TH,500,Games,-1,0.0,19.36666667,3.0,1,False,500000.0,1000000.0,False,False,True,False,False,0
UNITED STATES,GLOBAL,0,Education,-1,99.0,7.533333333,0.0,1,True,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,-1,-1.0,77.8,0.0,1,False,,,True,False,False,False,False,1
HONG KONG,SG,4300,Games,1,0.0,14.33333333,4.0,1,False,100000.0,500000.0,True,False,False,False,False,0
UNITED KINGDOM,GLOBAL,543,Entertainment,1,99.0,60.73333333,3.0,1,True,50000.0,100000.0,False,True,False,False,False,0
CHINA,JP,3,Games,1,0.0,84.36666667,4.0,1,False,,,False,False,True,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,1,99.0,97.0,0.0,1,False,500.0,1000.0,True,False,False,False,False,0
CHINA,KR,600723,Games,1,99.0,117.3666667,4.0,1,True,10000000.0,50000000.0,False,False,True,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,-1,0.0,25.96666667,0.0,1,False,500.0,1000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,-1,99.0,108.8666667,0.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,8,Books & Reference,-1,0.0,50.46666667,5.0,1,False,100.0,500.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Business,-1,99.0,127.6,0.0,1,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,3146,Weather,0,99.0,136.5333333,3.0,1,False,100000.0,500000.0,False,False,False,True,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Productivity,-1,99.0,22.06666667,0.0,1,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Communication,-1,99.0,61.06666667,0.0,1,False,0.0,1.0,True,False,False,False,False,0
THAILAND,GLOBAL,0,Beauty,-1,0.0,7.766666667,0.0,1,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,28,Finance,-1,0.0,31.13333333,3.0,1,False,5000.0,10000.0,True,False,False,False,False,0
CZECH REPUBLIC,IE,29557,Games,0,99.0,25.53333333,4.0,1,False,1000000.0,5000000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,-1,-1.0,65.8,0.0,1,False,,,True,False,False,False,False,1
CHINA,FI,1687,Games,1,99.0,8.0,4.0,1,False,100000.0,500000.0,False,False,True,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,-1,0.0,87.33333333,0.0,1,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,-1,-1.0,3.8,0.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Games,-1,0.0,5.566666667,5.0,1,False,,,True,False,False,False,False,0
UNITED KINGDOM,GLOBAL,0,Health & Fitness,0,99.0,87.56666667,0.0,1,False,10.0,50.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Games,-1,0.0,25.5,0.0,1,False,100.0,500.0,True,False,False,False,False,0
UKRAINE,US,154849,Productivity,1,0.0,98.06666667,4.0,1,False,10000000.0,50000000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,4898,Entertainment,-1,99.0,63.36666667,3.0,1,False,1000000.0,5000000.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Finance,-1,0.0,63.16666667,0.0,1,False,500.0,1000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,-1,0.0,92.63333333,0.0,1,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Tools,-1,0.0,48.2,0.0,1,False,10.0,50.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Business,-1,99.0,72.73333333,0.0,1,False,,,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Food & Drink,-1,0.0,30.23333333,0.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,37,Games,1,0.0,24.06666667,3.0,2,False,1000.0,5000.0,True,False,False,False,False,0
CYPRUS,VN,459742,Games,0,99.0,43.4,4.0,2,True,,,False,False,True,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Tools,-1,99.0,19.9,0.0,1,False,5.0,10.0,True,False,False,False,False,0
