developerCountry,countryCode,userRatingCount,primaryGenreName,downloads,deviceType,hasPrivacyLink,hasTermsOfServiceLink,hasTermsOfServiceLinkRating,isCorporateEmailScore,adSpent,appAge,averageUserRating,appContentBrandSafetyRating,appDescriptionBrandSafetyRating,mfaRating,coppaRisk
CANNOT IDENTIFY COUNTRY,GLOBAL,101,Games,10000 - 50000,GLOBAL,TRUE,,,99,,23.06666667,3,,low,low,TRUE
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Shopping,Oct-50,GLOBAL,,,,99,,49.2,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,19,Games,10000 - 50000,smartphone,TRUE,,,0,,15.96666667,3,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,News & Magazines,100 - 500,GLOBAL,TRUE,,,99,,2.933333333,0,,low,low,FALSE
INDIA,GLOBAL,15,Education,100 - 500,GLOBAL,TRUE,,,0,,25.23333333,4,,medium,low,FALSE
REPUBLIC OF KOREA,,844,Games,500000 - 1000000,smartphone,TRUE,,,99,13.90025274,9.666666667,3,,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Social Networking,,GLOBAL,,,,,,59.13333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,26620,Education,,GLOBAL,TRUE,,,,,25.1,4,,low,low,TRUE
INDIA,GLOBAL,0,Tools,100 - 500,GLOBAL,TRUE,FALSE,high,0,,73,5,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,50 - 100,GLOBAL,TRUE,FALSE,high,0,,34.5,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Maps & Navigation,05-Oct,GLOBAL,TRUE,,,99,,45.9,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,,GLOBAL,TRUE,,,0,,14.83333333,0,,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,5,Communication,Oct-50,GLOBAL,,,,99,,76.23333333,5,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Personalization,01-May,GLOBAL,TRUE,,,0,,22.66666667,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Weather,,GLOBAL,TRUE,,,,,115.0333333,0,low,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,PK,1268,Games,,smartphone,TRUE,FALSE,high,,2.66162806,24.16666667,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,122,Music & Audio,5000 - 10000,smartphone,,,,0,,43.63333333,4,,high,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,26,Tools,5000 - 10000,GLOBAL,TRUE,,,99,,48.8,4,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Personalization,Oct-50,GLOBAL,,,,0,,35.76666667,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,MX,4298,Games,,smartphone,TRUE,FALSE,high,99,4.886561205,18.5,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,News & Magazines,100 - 500,GLOBAL,TRUE,,,99,,77.63333333,5,,low,low,FALSE
GERMANY,TH,58127,Games,10000000 - 50000000,GLOBAL,TRUE,TRUE,low,99,604.0097882,44.23333333,4,,low,high,FALSE
UKRAINE,GLOBAL,24,Games,,smartphone,TRUE,FALSE,high,99,35.52974315,88,3,medium,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,VN,142,Health & Fitness,10000 - 50000,GLOBAL,TRUE,,,0,0.094731805,8.233333333,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,25,Personalization,100 - 500,GLOBAL,,,,0,,43.7,5,,low,low,FALSE
CANADA,GLOBAL,53058,Food & Drink,,GLOBAL,TRUE,TRUE,low,99,,109.5666667,4,,low,low,FALSE
PAKISTAN,GLOBAL,158,Games,10000 - 50000,GLOBAL,TRUE,,,0,,43.93333333,4,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,100 - 500,GLOBAL,TRUE,TRUE,low,99,,102.9333333,0,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Lifestyle,,GLOBAL,,,,99,,104.7333333,5,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Books & Reference,Oct-50,GLOBAL,TRUE,,,0,,26.16666667,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Social,50 - 100,GLOBAL,,,,0,,100.4666667,0,,low,low,FALSE
FRANCE,AM,1142,Games,5000000 - 10000000,GLOBAL,TRUE,FALSE,high,99,0.937511152,20.23333333,3,,low,low,FALSE
UNITED STATES,,8108,Games,100000 - 500000,undetermined,TRUE,TRUE,low,99,9.377906559,75.8,4,low,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,Oct-50,GLOBAL,TRUE,,,0,,56.26666667,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Social,01-May,GLOBAL,TRUE,,,0,,57.56666667,,,high,low,FALSE
EGYPT,GLOBAL,155,Education,10000 - 50000,GLOBAL,TRUE,FALSE,high,0,,100.4333333,4,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,0,House & Home,50 - 100,GLOBAL,TRUE,,,0,,35.73333333,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,27,Sports,,GLOBAL,TRUE,,,,,23.3,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Personalization,Oct-50,GLOBAL,TRUE,,,0,,24.56666667,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,4,Food & Drink,,GLOBAL,,,,0,,80.2,3,low,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,ZA,6,Games,1000 - 5000,smartphone,TRUE,,,0,5.481729578,3.9,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,100 - 500,GLOBAL,TRUE,,,99,,41.5,,,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,7,Games,50 - 100,GLOBAL,,,,0,,107.5,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,21,Music & Audio,5000 - 10000,GLOBAL,TRUE,,,0,,90.1,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,4235,Education,500000 - 1000000,GLOBAL,TRUE,,,0,,63.53333333,4,medium,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,,GLOBAL,TRUE,,,0,,6.233333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1288,Photo & Video,,GLOBAL,TRUE,FALSE,high,,,140.7,4,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,9,Games,,GLOBAL,,,,,,142.7333333,3,,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,7,Productivity,500 - 1000,GLOBAL,TRUE,,,99,,54.16666667,4,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,40,Finance,5000 - 10000,GLOBAL,TRUE,FALSE,high,0,,99.4,4,low,low,low,FALSE
UNITED STATES,GLOBAL,0,Business,,GLOBAL,TRUE,TRUE,low,99,,12.26666667,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,5,Health & Fitness,Oct-50,GLOBAL,TRUE,,,0,,69.26666667,5,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Stickers,,GLOBAL,,,,,,94.86666667,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,Oct-50,GLOBAL,TRUE,,,0,,13.7,,,low,low,FALSE
CHINA,GLOBAL,0,Business,,GLOBAL,TRUE,,,,,15.36666667,0,,high,low,FALSE
BANGLADESH,GLOBAL,0,Shopping,05-Oct,GLOBAL,,,,0,,50,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,5,Entertainment,1000 - 5000,GLOBAL,TRUE,,,0,,54.26666667,5,,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,26,Productivity,,GLOBAL,TRUE,,,99,,48.23333333,4,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Shopping,05-Oct,GLOBAL,TRUE,,,0,,38.7,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,NL,7817,Tools,1000000 - 5000000,smartphone,TRUE,,,0,0.510872887,16.66666667,4,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,EMEA,84254,Games,1000000 - 5000000,GLOBAL,TRUE,TRUE,low,0,0.062379747,119.7333333,4,low,low,low,TRUE
FRANCE,DO,56,Games,,GLOBAL,TRUE,FALSE,high,99,0.976443371,26.4,3,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Personalization,100 - 500,GLOBAL,,,,0,,73.63333333,0,,low,low,FALSE
CHINA,ID,2071,Tools,1000000 - 5000000,GLOBAL,TRUE,FALSE,high,0,10.40363398,14.3,4,,low,low,FALSE
INDIA,GLOBAL,0,Shopping,05-Oct,GLOBAL,TRUE,,,99,,21.7,0,,low,low,FALSE
CHINA,PT,2665,Weather,,smartphone,TRUE,TRUE,low,99,9.725357625,146.7333333,4,medium,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,,GLOBAL,TRUE,,,,,2.633333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Tools,Oct-50,GLOBAL,TRUE,,,0,,10,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,1000 - 5000,GLOBAL,TRUE,FALSE,high,99,,102.2333333,0,,low,low,FALSE
INDONESIA,GLOBAL,15,Personalization,1000 - 5000,GLOBAL,TRUE,,,0,,52.93333333,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Stickers,,GLOBAL,,,,,,99.03333333,5,,low,low,FALSE
UNITED ARAB EMIRATES,LATAM,95329,Games,,smartphone,TRUE,TRUE,low,99,127.0637142,41.3,4,,low,low,FALSE
RUSSIAN FEDERATION,LATAM,1011,Tools,100000 - 500000,smartphone,TRUE,,,99,19.64585801,88.83333333,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,05-Oct,GLOBAL,TRUE,FALSE,high,99,,51.26666667,0,,high,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,2,Travel,,GLOBAL,TRUE,,,99,,71.83333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,BR,1206,Tools,100000 - 500000,smartphone,TRUE,FALSE,high,0,749.9583806,23.5,3,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,62,Auto & Vehicles,1000 - 5000,GLOBAL,TRUE,,,0,,12.33333333,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,18,Games,5000 - 10000,GLOBAL,TRUE,,,0,,84.06666667,3,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,100 - 500,GLOBAL,TRUE,,,0,,31.66666667,,,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Photography,50 - 100,GLOBAL,,,,0,,44.46666667,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,78,Games,10000 - 50000,GLOBAL,TRUE,FALSE,high,0,,11.56666667,2,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,,GLOBAL,TRUE,,,99,,21.86666667,0,,high,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Education,,GLOBAL,,,,,,61.23333333,5,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,Oct-50,GLOBAL,TRUE,,,99,,37.63333333,,,low,low,FALSE
DENMARK,GLOBAL,0,Productivity,Oct-50,GLOBAL,TRUE,,,99,,12.96666667,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,88,Games,1000 - 5000,GLOBAL,TRUE,,,0,,36.06666667,4,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,10,Business,100 - 500,GLOBAL,TRUE,,,99,,58.33333333,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,01-May,GLOBAL,TRUE,,,0,,27.96666667,,,high,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Books & Reference,500 - 1000,GLOBAL,TRUE,,,0,,55.93333333,,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,15,Photography,100 - 500,GLOBAL,TRUE,,,0,,66.86666667,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,,GLOBAL,TRUE,,,,,30.93333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,50 - 100,GLOBAL,TRUE,,,0,,77.43333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,32,Dating,1000 - 5000,GLOBAL,TRUE,,,0,,16.5,5,,high,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,36,Education,10000 - 50000,GLOBAL,TRUE,,,99,,51.96666667,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,,GLOBAL,TRUE,,,,,5.466666667,0,,high,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,100 - 500,GLOBAL,,,,99,,97.63333333,1,,low,low,FALSE
REPUBLIC OF KOREA,GLOBAL,17362,Games,,GLOBAL,TRUE,FALSE,high,99,,63.93333333,3,,high,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,15,Books & Reference,1000 - 5000,GLOBAL,TRUE,,,0,,34.36666667,3,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,7088,Book,,tablet,TRUE,FALSE,high,99,37.62372333,27.7,4,,high,low,FALSE
RUSSIAN FEDERATION,FR,348,Education,100000 - 500000,GLOBAL,TRUE,,,0,7.273630838,53.43333333,4,,low,low,FALSE
DENMARK,APAC,6089,Entertainment,100000 - 500000,smartphone,TRUE,,,0,0.91829826,25.3,4,,low,low,FALSE
UNITED STATES,GLOBAL,0,Shopping,,GLOBAL,TRUE,,,,,56.16666667,0,,low,low,FALSE
ECUADOR,GLOBAL,0,Beauty,Oct-50,GLOBAL,TRUE,,,0,,70.96666667,0,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Games,05-Oct,GLOBAL,TRUE,,,0,,38.2,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,72,Health & Fitness,10000 - 50000,GLOBAL,TRUE,,,99,,76.1,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,2,Productivity,,GLOBAL,,,,,,143.5666667,3,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,,GLOBAL,TRUE,,,99,,40.83333333,0,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,80,Books & Reference,10000 - 50000,GLOBAL,TRUE,TRUE,low,99,,120.2,2,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,50 - 100,GLOBAL,TRUE,TRUE,low,0,,49.16666667,,,high,low,FALSE
FRANCE,PE,6404,Games,500000 - 1000000,smartphone,TRUE,TRUE,low,99,9.316534044,5.8,4,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,72,Photo & Video,,GLOBAL,TRUE,,,99,,118.4,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,8,Games,Oct-50,GLOBAL,,,,0,,93.3,5,,low,low,TRUE
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Travel & Local,500 - 1000,GLOBAL,TRUE,,,99,,70.16666667,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Books & Reference,100 - 500,GLOBAL,TRUE,,,0,,91.33333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,2,Finance,,GLOBAL,TRUE,,,,,37.76666667,5,,low,low,FALSE
SPAIN,GLOBAL,0,Music,,GLOBAL,TRUE,,,99,,53.3,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Games,,GLOBAL,TRUE,FALSE,high,,,61.86666667,5,low,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Finance,5000 - 10000,GLOBAL,TRUE,,,0,,74.6,3,,low,low,FALSE
KYRGYZSTAN,GLOBAL,0,Productivity,Oct-50,GLOBAL,TRUE,,,99,,84.96666667,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,House & Home,Oct-50,GLOBAL,TRUE,,,0,,14.13333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,5,Video Players & Editors,100 - 500,GLOBAL,TRUE,,,0,,49.1,5,,low,low,FALSE
UNITED STATES,GLOBAL,1819,Games,500000 - 1000000,smartphone,TRUE,TRUE,low,99,77.41058768,15.86666667,3,,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,05-Oct,GLOBAL,,,,99,,107.6,0,,low,low,TRUE
CYPRUS,VN,99023,Games,10000000 - 50000000,smartphone,TRUE,TRUE,low,99,1082.557089,10.8,4,,medium,low,FALSE
HONG KONG,GLOBAL,4,Entertainment,,GLOBAL,,,,0,,117.1666667,5,medium,low,low,FALSE
UNITED KINGDOM,GLOBAL,0,Sports,,GLOBAL,TRUE,FALSE,high,99,,59.8,0,,low,low,FALSE
VIET NAM,GLOBAL,0,News,,GLOBAL,TRUE,,,99,,54.43333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Communication,100 - 500,GLOBAL,TRUE,,,0,,6.933333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Games,,GLOBAL,TRUE,FALSE,high,,,53.73333333,5,,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,Oct-50,GLOBAL,TRUE,,,0,,72.4,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,50 - 100,GLOBAL,TRUE,,,99,,32.7,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,50 - 100,GLOBAL,TRUE,,,0,,91.8,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,53,Productivity,1000 - 5000,GLOBAL,TRUE,,,0,,22.66666667,2,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,3,Health & Fitness,,GLOBAL,TRUE,FALSE,high,,,122.3333333,1,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Utilities,,GLOBAL,TRUE,,,,,21.43333333,5,,high,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,US,6,Music & Audio,100 - 500,smartphone,TRUE,,,0,0.107911392,23.83333333,5,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,50 - 100,GLOBAL,TRUE,,,0,,105.9666667,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,100 - 500,GLOBAL,TRUE,,,99,,18.3,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,9,Shopping,500 - 1000,GLOBAL,TRUE,,,0,,55.83333333,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,Oct-50,GLOBAL,TRUE,,,0,,53.56666667,,,low,low,FALSE
CYPRUS,GLOBAL,0,Auto & Vehicles,100 - 500,GLOBAL,TRUE,,,0,,48.36666667,,,low,low,FALSE
UNITED ARAB EMIRATES,GLOBAL,10,Graphics & Design,,smartphone,TRUE,,,99,,25.2,3,,high,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,24,Education,5000 - 10000,GLOBAL,,,,0,,120.2333333,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,500 - 1000,GLOBAL,TRUE,,,0,,42.76666667,,,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,,715,Games,,tablet,TRUE,FALSE,high,,67.08994169,10.96666667,4,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,ID,169,Photography,100000 - 500000,GLOBAL,TRUE,,,0,99.98013342,2.733333333,3,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,17,Games,10000 - 50000,smartphone,TRUE,TRUE,low,0,,24.23333333,3,,low,low,TRUE
UNITED KINGDOM,GLOBAL,16,Video Players & Editors,100 - 500,GLOBAL,TRUE,,,0,,49.2,4,,low,low,FALSE
CHINA,TW,1911,Games,50000 - 100000,smartphone,TRUE,FALSE,high,99,8.582770295,6.2,4,,low,low,FALSE
ESTONIA,GLOBAL,29584,Tools,5000000 - 10000000,smartphone,TRUE,,,0,0.016924051,56.33333333,4,medium,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Food & Drink,100 - 500,GLOBAL,TRUE,FALSE,high,99,,22.96666667,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,7,Business,50 - 100,GLOBAL,TRUE,FALSE,high,99,,,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,28,Books & Reference,10000 - 50000,GLOBAL,TRUE,TRUE,low,0,,58.46666667,2,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,46,Music & Audio,10000 - 50000,smartphone,TRUE,FALSE,high,0,,56.06666667,3,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,50 - 100,GLOBAL,TRUE,,,99,,33.66666667,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Food & Drink,,GLOBAL,TRUE,,,99,,57.4,5,,low,low,FALSE
ISRAEL,IT,4827,Music & Audio,100000 - 500000,GLOBAL,TRUE,TRUE,low,99,19.07032455,45.53333333,3,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,05-Oct,GLOBAL,TRUE,,,0,,34.26666667,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,,GLOBAL,TRUE,,,99,,88.33333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,05-Oct,GLOBAL,TRUE,,,99,,41.5,,,low,low,FALSE
BRAZIL,GLOBAL,0,Games,50 - 100,GLOBAL,TRUE,,,99,,52.73333333,,,medium,low,FALSE
ICELAND,CO,5395,Entertainment,1000000 - 5000000,GLOBAL,TRUE,FALSE,high,99,0.826807773,22.2,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,14,Games,500 - 1000,GLOBAL,TRUE,,,0,,47.5,4,,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,4,Entertainment,,GLOBAL,,,,,,117.0666667,3,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Social,500 - 1000,GLOBAL,TRUE,,,99,,58.2,0,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,100 - 500,GLOBAL,TRUE,,,0,,7.333333333,0,,high,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Games,,GLOBAL,TRUE,TRUE,low,99,,28.96666667,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,14135,Productivity,500000 - 1000000,smartphone,TRUE,FALSE,high,0,0.154129747,43.5,3,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Health & Fitness,100 - 500,GLOBAL,TRUE,,,0,,3.966666667,0,,low,low,FALSE
INDIA,GLOBAL,0,Productivity,Oct-50,GLOBAL,TRUE,FALSE,high,0,,13,0,,low,low,FALSE
ARMENIA,,7084,Entertainment,500000 - 1000000,smartphone,TRUE,,,99,0.057683544,100.3666667,4,medium,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,1,Games,,GLOBAL,TRUE,,,99,,90.66666667,5,,low,low,TRUE
CANNOT IDENTIFY COUNTRY,GLOBAL,5,Games,,GLOBAL,,,,0,,90.03333333,4,low,low,low,FALSE
UNITED STATES,PK,38978,Games,,GLOBAL,TRUE,FALSE,high,99,7.267783036,115.8666667,4,medium,high,low,FALSE
HONG KONG,GLOBAL,32556,Communication,1000000 - 5000000,GLOBAL,TRUE,,,0,,80.26666667,4,low,low,low,FALSE
FRANCE,CH,122011,Health & Fitness,10000000 - 50000000,smartphone,TRUE,TRUE,low,99,3.163764162,71.7,3,medium,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,,GLOBAL,TRUE,,,,,6.7,0,,high,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,200,Games,10000 - 50000,GLOBAL,TRUE,FALSE,high,0,,124.1333333,4,,medium,low,FALSE
TURKEY,GLOBAL,0,Shopping,,GLOBAL,TRUE,,,,,61.53333333,0,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Communication,01-May,GLOBAL,TRUE,,,0,,5.866666667,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,14,Tools,1000 - 5000,GLOBAL,TRUE,FALSE,high,0,,63.6,3,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Finance,Oct-50,GLOBAL,TRUE,FALSE,high,99,,35.26666667,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Music & Audio,100 - 500,GLOBAL,TRUE,FALSE,high,99,,67.4,5,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,,GLOBAL,,,,,,86,0,,high,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Personalization,500 - 1000,GLOBAL,TRUE,,,0,,87.4,0,,medium,low,FALSE
INDIA,AT,23455,Games,1000000 - 5000000,smartphone,TRUE,FALSE,high,0,2.230063023,40.3,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,FR,1,Games,,smartphone,TRUE,FALSE,high,99,2.541548806,4.366666667,5,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,100 - 500,GLOBAL,TRUE,TRUE,low,99,,61.76666667,0,,low,low,FALSE
